inner_id,num_rating,num_rating_q,avg_rating,avg_rating_q,beta,access_type,access
3299,362,"(208.0, 2314.0]",3.9640883977900554,"(3.735, 4.0]",,action,0.29904306220095694
3300,310,"(208.0, 2314.0]",3.696774193548387,"(3.444, 3.735]",,action,0.2944640753828033
3301,86,"(44.0, 96.0]",3.4767441860465116,"(3.444, 3.735]",,action,0.2762430939226519
3302,25,"(19.999, 44.0]",4.4,"(4.0, 4.963]",,action,0.271665308340125
3303,170,"(96.0, 208.0]",4.1647058823529415,"(4.0, 4.963]",,action,0.2828054298642534
3304,104,"(96.0, 208.0]",4.278846153846154,"(4.0, 4.963]",,action,0.27762354247640203
3305,51,"(44.0, 96.0]",4.666666666666667,"(4.0, 4.963]",,action,0.27359781121751026
3306,26,"(19.999, 44.0]",3.6153846153846154,"(3.444, 3.735]",,action,0.2717391304347826
3307,708,"(208.0, 2314.0]",3.189265536723164,"(1.014, 3.444]",,action,0.333555703802535
3308,271,"(208.0, 2314.0]",3.6457564575645756,"(3.444, 3.735]",,action,0.2911208151382824
3309,66,"(44.0, 96.0]",4.121212121212121,"(4.0, 4.963]",,action,0.27472527472527475
3310,920,"(208.0, 2314.0]",2.7782608695652176,"(1.014, 3.444]",,action,0.3589375448671931
3311,665,"(208.0, 2314.0]",3.001503759398496,"(1.014, 3.444]",,action,0.3288391976323578
3312,473,"(208.0, 2314.0]",3.613107822410148,"(3.444, 3.735]",,action,0.3093102381688834
3313,334,"(208.0, 2314.0]",4.002994011976048,"(4.0, 4.963]",,action,0.29655990510083036
3314,182,"(96.0, 208.0]",4.021978021978022,"(4.0, 4.963]",,action,0.28376844494892167
3315,42,"(19.999, 44.0]",4.0,"(3.735, 4.0]",,action,0.2729257641921397
3316,110,"(96.0, 208.0]",3.9727272727272727,"(3.735, 4.0]",,action,0.27808676307007785
3317,70,"(44.0, 96.0]",4.242857142857143,"(4.0, 4.963]",,action,0.27502750275027504
3318,123,"(96.0, 208.0]",3.4390243902439024,"(1.014, 3.444]",,action,0.27909572983533354
3319,559,"(208.0, 2314.0]",3.1270125223613596,"(1.014, 3.444]",,action,0.31776294884016526
3320,84,"(44.0, 96.0]",4.0,"(3.735, 4.0]",,action,0.27609055770292656
3321,48,"(44.0, 96.0]",4.270833333333333,"(4.0, 4.963]",,action,0.2733734281027884
3322,126,"(96.0, 208.0]",3.8412698412698414,"(3.735, 4.0]",,action,0.27932960893854747
3323,21,"(19.999, 44.0]",4.904761904761905,"(4.0, 4.963]",,action,0.27137042062415195
3324,26,"(19.999, 44.0]",2.4615384615384617,"(1.014, 3.444]",,action,0.2717391304347826
3325,38,"(19.999, 44.0]",3.9473684210526314,"(3.735, 4.0]",,action,0.27262813522355506
3326,358,"(208.0, 2314.0]",3.505586592178771,"(3.444, 3.735]",,action,0.2986857825567503
3327,273,"(208.0, 2314.0]",3.4835164835164836,"(3.444, 3.735]",,action,0.29129041654529564
3328,138,"(96.0, 208.0]",3.5072463768115942,"(3.444, 3.735]",,action,0.2802690582959641
3329,24,"(19.999, 44.0]",3.8333333333333335,"(3.735, 4.0]",,action,0.27159152634437805
3330,140,"(96.0, 208.0]",3.6142857142857143,"(3.444, 3.735]",,action,0.28042624789680315
3331,102,"(96.0, 208.0]",3.127450980392157,"(1.014, 3.444]",,action,0.27746947835738067
3332,192,"(96.0, 208.0]",3.53125,"(3.444, 3.735]",,action,0.28457598178713717
3333,100,"(96.0, 208.0]",3.89,"(3.735, 4.0]",,action,0.27731558513588467
3334,27,"(19.999, 44.0]",4.074074074074074,"(4.0, 4.963]",,action,0.2718129926610492
3335,667,"(208.0, 2314.0]",2.7481259370314843,"(1.014, 3.444]",,action,0.3290556103981573
3336,81,"(44.0, 96.0]",3.7160493827160495,"(3.444, 3.735]",,action,0.27586206896551724
3337,40,"(19.999, 44.0]",3.975,"(3.735, 4.0]",,action,0.27277686852154936
3338,83,"(44.0, 96.0]",4.0120481927710845,"(4.0, 4.963]",,action,0.2760143527463428
3339,119,"(96.0, 208.0]",3.957983193277311,"(3.735, 4.0]",,action,0.2787844995818232
3340,151,"(96.0, 208.0]",3.9602649006622515,"(3.735, 4.0]",,action,0.2812939521800281
3341,58,"(44.0, 96.0]",3.310344827586207,"(1.014, 3.444]",,action,0.2741228070175438
3342,49,"(44.0, 96.0]",4.122448979591836,"(4.0, 4.963]",,action,0.27344818156959255
3343,56,"(44.0, 96.0]",4.392857142857143,"(4.0, 4.963]",,action,0.273972602739726
3344,141,"(96.0, 208.0]",3.5460992907801416,"(3.444, 3.735]",,action,0.2805049088359046
3345,229,"(208.0, 2314.0]",3.7816593886462884,"(3.735, 4.0]",,action,0.2876042565429969
3346,45,"(44.0, 96.0]",4.4,"(4.0, 4.963]",,action,0.27314941272876264
3347,48,"(44.0, 96.0]",4.0,"(3.735, 4.0]",,action,0.2733734281027884
3348,143,"(96.0, 208.0]",3.6853146853146854,"(3.444, 3.735]",,action,0.280662363177098
3349,46,"(44.0, 96.0]",4.326086956521739,"(4.0, 4.963]",,action,0.273224043715847
3350,29,"(19.999, 44.0]",4.0,"(3.735, 4.0]",,action,0.27196083763937995
3351,96,"(44.0, 96.0]",3.4895833333333335,"(3.444, 3.735]",,action,0.2770083102493075
3352,235,"(208.0, 2314.0]",3.872340425531915,"(3.735, 4.0]",,action,0.2881014116969173
3353,33,"(19.999, 44.0]",2.9393939393939394,"(1.014, 3.444]",,action,0.2722570106180234
3354,33,"(19.999, 44.0]",3.9393939393939394,"(3.735, 4.0]",,action,0.2722570106180234
3355,239,"(208.0, 2314.0]",4.401673640167364,"(4.0, 4.963]",,action,0.2884338044418806
3356,69,"(44.0, 96.0]",4.072463768115942,"(4.0, 4.963]",,action,0.27495188342040144
3357,232,"(208.0, 2314.0]",3.8017241379310347,"(3.735, 4.0]",,action,0.28785261945883706
3358,86,"(44.0, 96.0]",3.4767441860465116,"(3.444, 3.735]",,action,0.2762430939226519
3359,58,"(44.0, 96.0]",3.4827586206896552,"(3.444, 3.735]",,action,0.2741228070175438
3360,161,"(96.0, 208.0]",3.8447204968944098,"(3.735, 4.0]",,action,0.2820874471086037
3361,77,"(44.0, 96.0]",3.5584415584415585,"(3.444, 3.735]",,action,0.2755580049600441
3362,242,"(208.0, 2314.0]",3.5371900826446283,"(3.444, 3.735]",,action,0.28868360277136257
3363,112,"(96.0, 208.0]",3.625,"(3.444, 3.735]",,action,0.27824151363383415
3364,345,"(208.0, 2314.0]",4.156521739130435,"(4.0, 4.963]",,action,0.2975304968759298
3365,27,"(19.999, 44.0]",3.740740740740741,"(3.735, 4.0]",,action,0.2718129926610492
3366,355,"(208.0, 2314.0]",4.261971830985916,"(4.0, 4.963]",,action,0.2984183825723664
3367,97,"(96.0, 208.0]",3.6391752577319587,"(3.444, 3.735]",,action,0.2770850651149903
3368,32,"(19.999, 44.0]",3.90625,"(3.735, 4.0]",,action,0.2721829069134458
3369,198,"(96.0, 208.0]",3.3636363636363638,"(1.014, 3.444]",,action,0.28506271379703535
3370,483,"(208.0, 2314.0]",3.43064182194617,"(1.014, 3.444]",,action,0.31026993484331367
3371,31,"(19.999, 44.0]",4.258064516129032,"(4.0, 4.963]",,action,0.27210884353741494
3372,32,"(19.999, 44.0]",3.5,"(3.444, 3.735]",,action,0.2721829069134458
3373,104,"(96.0, 208.0]",3.9326923076923075,"(3.735, 4.0]",,action,0.27762354247640203
3374,27,"(19.999, 44.0]",3.740740740740741,"(3.735, 4.0]",,action,0.2718129926610492
3375,20,"(19.999, 44.0]",3.35,"(1.014, 3.444]",,action,0.27129679869777534
3376,168,"(96.0, 208.0]",3.982142857142857,"(3.735, 4.0]",,action,0.2826455624646693
3377,235,"(208.0, 2314.0]",3.578723404255319,"(3.444, 3.735]",,action,0.2881014116969173
3378,39,"(19.999, 44.0]",3.717948717948718,"(3.444, 3.735]",,action,0.2727024815925825
3379,453,"(208.0, 2314.0]",3.752759381898455,"(3.735, 4.0]",,action,0.3074085459575776
3380,29,"(19.999, 44.0]",3.4827586206896552,"(3.444, 3.735]",,action,0.27196083763937995
3381,56,"(44.0, 96.0]",3.392857142857143,"(1.014, 3.444]",,action,0.273972602739726
3382,51,"(44.0, 96.0]",3.607843137254902,"(3.444, 3.735]",,action,0.27359781121751026
3383,126,"(96.0, 208.0]",3.5714285714285716,"(3.444, 3.735]",,action,0.27932960893854747
3384,36,"(19.999, 44.0]",3.3333333333333335,"(1.014, 3.444]",,action,0.2724795640326975
3385,148,"(96.0, 208.0]",3.7094594594594597,"(3.444, 3.735]",,action,0.2810567734682406
3386,137,"(96.0, 208.0]",3.3795620437956204,"(1.014, 3.444]",,action,0.2801905295601009
3387,21,"(19.999, 44.0]",3.6666666666666665,"(3.444, 3.735]",,action,0.27137042062415195
3388,572,"(208.0, 2314.0]",2.826923076923077,"(1.014, 3.444]",,action,0.3190810465858328
3389,203,"(96.0, 208.0]",4.187192118226601,"(4.0, 4.963]",,action,0.28546959748786754
3390,1216,"(208.0, 2314.0]",3.7203947368421053,"(3.444, 3.735]",,action,0.4016064257028112
3391,30,"(19.999, 44.0]",3.8,"(3.735, 4.0]",,action,0.2720348204570185
3392,267,"(208.0, 2314.0]",3.5430711610486894,"(3.444, 3.735]",,action,0.2907822041291073
3393,326,"(208.0, 2314.0]",3.892638036809816,"(3.735, 4.0]",,action,0.2958579881656805
3394,56,"(44.0, 96.0]",3.6964285714285716,"(3.444, 3.735]",,action,0.273972602739726
3395,23,"(19.999, 44.0]",3.8260869565217392,"(3.735, 4.0]",,action,0.27151778441487917
3396,29,"(19.999, 44.0]",4.068965517241379,"(4.0, 4.963]",,action,0.27196083763937995
3397,55,"(44.0, 96.0]",3.6,"(3.444, 3.735]",,action,0.27389756231169543
3398,154,"(96.0, 208.0]",3.5454545454545454,"(3.444, 3.735]",,action,0.28153153153153154
3399,218,"(208.0, 2314.0]",4.059633027522936,"(4.0, 4.963]",,action,0.286697247706422
3400,837,"(208.0, 2314.0]",2.95221027479092,"(1.014, 3.444]",,action,0.34855350296270476
3401,330,"(208.0, 2314.0]",3.8424242424242423,"(3.735, 4.0]",,action,0.2962085308056872
3402,205,"(96.0, 208.0]",4.1414634146341465,"(4.0, 4.963]",,action,0.2856326763781777
3403,26,"(19.999, 44.0]",3.8076923076923075,"(3.735, 4.0]",,action,0.2717391304347826
3404,41,"(19.999, 44.0]",4.121951219512195,"(4.0, 4.963]",,action,0.2728512960436562
3405,41,"(19.999, 44.0]",4.048780487804878,"(4.0, 4.963]",,action,0.2728512960436562
3406,20,"(19.999, 44.0]",3.5,"(3.444, 3.735]",,action,0.27129679869777534
3407,116,"(96.0, 208.0]",3.7672413793103448,"(3.735, 4.0]",,action,0.2785515320334262
3408,44,"(19.999, 44.0]",4.204545454545454,"(4.0, 4.963]",,action,0.2730748225013654
3409,731,"(208.0, 2314.0]",3.217510259917921,"(1.014, 3.444]",,action,0.33613445378151263
3410,351,"(208.0, 2314.0]",2.7321937321937324,"(1.014, 3.444]",,action,0.29806259314456035
3411,293,"(208.0, 2314.0]",4.156996587030717,"(4.0, 4.963]",,action,0.2929973630237328
3412,127,"(96.0, 208.0]",4.110236220472441,"(4.0, 4.963]",,action,0.2794076557697681
3413,297,"(208.0, 2314.0]",4.097643097643098,"(4.0, 4.963]",,action,0.2933411557641537
3414,166,"(96.0, 208.0]",4.0120481927710845,"(4.0, 4.963]",,action,0.2824858757062147
3415,470,"(208.0, 2314.0]",3.578723404255319,"(3.444, 3.735]",,action,0.30902348578491967
3416,92,"(44.0, 96.0]",3.869565217391304,"(3.735, 4.0]",,action,0.2767017155506364
3417,211,"(208.0, 2314.0]",3.7914691943127963,"(3.735, 4.0]",,action,0.28612303290414876
3418,120,"(96.0, 208.0]",4.033333333333333,"(4.0, 4.963]",,action,0.2788622420524261
3419,220,"(208.0, 2314.0]",4.3545454545454545,"(4.0, 4.963]",,action,0.2868617326448652
3420,24,"(19.999, 44.0]",4.333333333333333,"(4.0, 4.963]",,action,0.27159152634437805
3421,383,"(208.0, 2314.0]",2.657963446475196,"(1.014, 3.444]",,action,0.30093289196509176
3422,317,"(208.0, 2314.0]",3.943217665615142,"(3.735, 4.0]",,action,0.29507229271171437
3423,71,"(44.0, 96.0]",4.197183098591549,"(4.0, 4.963]",,action,0.2751031636863824
3424,492,"(208.0, 2314.0]",3.5386178861788617,"(3.444, 3.735]",,action,0.3111387678904792
3425,120,"(96.0, 208.0]",3.975,"(3.735, 4.0]",,action,0.2788622420524261
3426,38,"(19.999, 44.0]",3.763157894736842,"(3.735, 4.0]",,action,0.27262813522355506
3427,183,"(96.0, 208.0]",4.0,"(3.735, 4.0]",,action,0.2838489923360772
3428,35,"(19.999, 44.0]",3.6,"(3.444, 3.735]",,action,0.2724053391446472
3429,406,"(208.0, 2314.0]",3.41871921182266,"(1.014, 3.444]",,action,0.30303030303030304
3430,62,"(44.0, 96.0]",3.806451612903226,"(3.735, 4.0]",,action,0.27442371020856204
3431,116,"(96.0, 208.0]",3.2758620689655173,"(1.014, 3.444]",,action,0.2785515320334262
3432,88,"(44.0, 96.0]",3.022727272727273,"(1.014, 3.444]",,action,0.2763957987838585
3433,174,"(96.0, 208.0]",3.6264367816091956,"(3.444, 3.735]",,action,0.28312570781426954
3434,126,"(96.0, 208.0]",3.8253968253968256,"(3.735, 4.0]",,action,0.27932960893854747
3435,204,"(96.0, 208.0]",3.799019607843137,"(3.735, 4.0]",,action,0.2855511136493432
3436,50,"(44.0, 96.0]",4.5,"(4.0, 4.963]",,action,0.2735229759299781
3437,80,"(44.0, 96.0]",3.55,"(3.444, 3.735]",,action,0.27578599007170435
3438,89,"(44.0, 96.0]",4.101123595505618,"(4.0, 4.963]",,action,0.27647221454243853
3439,27,"(19.999, 44.0]",4.2592592592592595,"(4.0, 4.963]",,action,0.2718129926610492
3440,320,"(208.0, 2314.0]",2.90625,"(1.014, 3.444]",,action,0.29533372711163614
3441,186,"(96.0, 208.0]",3.435483870967742,"(1.014, 3.444]",,action,0.2840909090909091
3442,25,"(19.999, 44.0]",3.92,"(3.735, 4.0]",,action,0.271665308340125
3443,110,"(96.0, 208.0]",3.1,"(1.014, 3.444]",,action,0.27808676307007785
3444,144,"(96.0, 208.0]",3.8819444444444446,"(3.735, 4.0]",,action,0.2807411566535654
3445,36,"(19.999, 44.0]",4.472222222222222,"(4.0, 4.963]",,action,0.2724795640326975
3446,85,"(44.0, 96.0]",3.8588235294117648,"(3.735, 4.0]",,action,0.27616680475006905
3447,26,"(19.999, 44.0]",3.6153846153846154,"(3.444, 3.735]",,action,0.2717391304347826
3448,64,"(44.0, 96.0]",4.171875,"(4.0, 4.963]",,action,0.2745744096650192
3449,189,"(96.0, 208.0]",3.6031746031746033,"(3.444, 3.735]",,action,0.2843332385555872
3450,62,"(44.0, 96.0]",3.870967741935484,"(3.735, 4.0]",,action,0.27442371020856204
3451,85,"(44.0, 96.0]",4.458823529411765,"(4.0, 4.963]",,action,0.27616680475006905
3452,299,"(208.0, 2314.0]",3.37123745819398,"(1.014, 3.444]",,action,0.293513354857646
3453,362,"(208.0, 2314.0]",3.5027624309392267,"(3.444, 3.735]",,action,0.29904306220095694
3454,23,"(19.999, 44.0]",4.043478260869565,"(4.0, 4.963]",,action,0.27151778441487917
3455,55,"(44.0, 96.0]",4.418181818181818,"(4.0, 4.963]",,action,0.27389756231169543
3456,160,"(96.0, 208.0]",3.51875,"(3.444, 3.735]",,action,0.2820078962210942
3457,164,"(96.0, 208.0]",4.0,"(3.735, 4.0]",,action,0.282326369282891
3458,29,"(19.999, 44.0]",3.793103448275862,"(3.735, 4.0]",,action,0.27196083763937995
3459,84,"(44.0, 96.0]",4.214285714285714,"(4.0, 4.963]",,action,0.27609055770292656
3460,37,"(19.999, 44.0]",4.702702702702703,"(4.0, 4.963]",,action,0.2725538293813028
3461,559,"(208.0, 2314.0]",3.295169946332737,"(1.014, 3.444]",,action,0.31776294884016526
3462,37,"(19.999, 44.0]",3.891891891891892,"(3.735, 4.0]",,action,0.2725538293813028
3463,371,"(208.0, 2314.0]",3.6172506738544477,"(3.444, 3.735]",,action,0.29985007496251875
3464,59,"(44.0, 96.0]",3.8135593220338984,"(3.735, 4.0]",,action,0.2741979709350151
3465,37,"(19.999, 44.0]",4.162162162162162,"(4.0, 4.963]",,action,0.2725538293813028
3466,59,"(44.0, 96.0]",4.084745762711864,"(4.0, 4.963]",,action,0.2741979709350151
3467,66,"(44.0, 96.0]",4.015151515151516,"(4.0, 4.963]",,action,0.27472527472527475
3468,459,"(208.0, 2314.0]",3.8845315904139435,"(3.735, 4.0]",,action,0.3079765937788728
3469,84,"(44.0, 96.0]",3.6785714285714284,"(3.444, 3.735]",,action,0.27609055770292656
3470,824,"(208.0, 2314.0]",3.1650485436893203,"(1.014, 3.444]",,action,0.3469812630117973
3471,50,"(44.0, 96.0]",4.04,"(4.0, 4.963]",,action,0.2735229759299781
3472,159,"(96.0, 208.0]",3.993710691823899,"(3.735, 4.0]",,action,0.281928390188892
3473,200,"(96.0, 208.0]",4.435,"(4.0, 4.963]",,action,0.2852253280091272
3474,622,"(208.0, 2314.0]",3.017684887459807,"(1.014, 3.444]",,action,0.324254215304799
3475,705,"(208.0, 2314.0]",2.622695035460993,"(1.014, 3.444]",,action,0.33322225924691773
3476,138,"(96.0, 208.0]",3.9565217391304346,"(3.735, 4.0]",,action,0.2802690582959641
3477,74,"(44.0, 96.0]",3.3783783783783785,"(1.014, 3.444]",,action,0.27533039647577096
3478,90,"(44.0, 96.0]",3.588888888888889,"(3.444, 3.735]",,action,0.27654867256637167
3479,47,"(44.0, 96.0]",3.7872340425531914,"(3.735, 4.0]",,action,0.2732987154960372
3480,140,"(96.0, 208.0]",3.9785714285714286,"(3.735, 4.0]",,action,0.28042624789680315
3481,71,"(44.0, 96.0]",3.8028169014084505,"(3.735, 4.0]",,action,0.2751031636863824
3482,661,"(208.0, 2314.0]",3.809379727685325,"(3.735, 4.0]",,action,0.3284072249589491
3483,206,"(96.0, 208.0]",2.970873786407767,"(1.014, 3.444]",,action,0.2857142857142857
3484,48,"(44.0, 96.0]",4.25,"(4.0, 4.963]",,action,0.2733734281027884
3485,97,"(96.0, 208.0]",4.082474226804123,"(4.0, 4.963]",,action,0.2770850651149903
3486,318,"(208.0, 2314.0]",3.5283018867924527,"(3.444, 3.735]",,action,0.29515938606847697
3487,21,"(19.999, 44.0]",2.8095238095238093,"(1.014, 3.444]",,action,0.27137042062415195
3488,105,"(96.0, 208.0]",2.876190476190476,"(1.014, 3.444]",,action,0.27770063871146905
3489,244,"(208.0, 2314.0]",3.889344262295082,"(3.735, 4.0]",,action,0.28885037550548814
3490,727,"(208.0, 2314.0]",3.8170563961485557,"(3.735, 4.0]",,action,0.3356831151393085
3491,63,"(44.0, 96.0]",3.9206349206349205,"(3.735, 4.0]",,action,0.2744990392533626
3492,163,"(96.0, 208.0]",3.576687116564417,"(3.444, 3.735]",,action,0.28224668360146765
3493,35,"(19.999, 44.0]",3.5714285714285716,"(3.444, 3.735]",,action,0.2724053391446472
3494,21,"(19.999, 44.0]",3.2857142857142856,"(1.014, 3.444]",,action,0.27137042062415195
3495,25,"(19.999, 44.0]",3.76,"(3.735, 4.0]",,action,0.271665308340125
3496,92,"(44.0, 96.0]",4.184782608695652,"(4.0, 4.963]",,action,0.2767017155506364
3497,117,"(96.0, 208.0]",3.7606837606837606,"(3.735, 4.0]",,action,0.27862914460852606
3498,437,"(208.0, 2314.0]",3.4897025171624714,"(3.444, 3.735]",,action,0.3059039461609055
3499,62,"(44.0, 96.0]",3.7419354838709675,"(3.735, 4.0]",,action,0.27442371020856204
3500,197,"(96.0, 208.0]",4.208121827411167,"(4.0, 4.963]",,action,0.28498147620404674
3501,33,"(19.999, 44.0]",4.393939393939394,"(4.0, 4.963]",,action,0.2722570106180234
3502,490,"(208.0, 2314.0]",4.093877551020408,"(4.0, 4.963]",,action,0.3109452736318408
3503,214,"(208.0, 2314.0]",3.5233644859813085,"(3.444, 3.735]",,action,0.286368843069874
3504,100,"(96.0, 208.0]",3.62,"(3.444, 3.735]",,action,0.27731558513588467
3505,68,"(44.0, 96.0]",4.294117647058823,"(4.0, 4.963]",,action,0.2748763056624519
3506,923,"(208.0, 2314.0]",3.2611050920910074,"(1.014, 3.444]",,action,0.3593244699964067
3507,36,"(19.999, 44.0]",3.6944444444444446,"(3.444, 3.735]",,action,0.2724795640326975
3508,404,"(208.0, 2314.0]",2.977722772277228,"(1.014, 3.444]",,action,0.30284675953967294
3509,67,"(44.0, 96.0]",3.6865671641791047,"(3.444, 3.735]",,action,0.2748007694421544
3510,206,"(96.0, 208.0]",3.878640776699029,"(3.735, 4.0]",,action,0.2857142857142857
3511,409,"(208.0, 2314.0]",3.584352078239609,"(3.444, 3.735]",,action,0.3033060357901122
3512,311,"(208.0, 2314.0]",3.4083601286173635,"(1.014, 3.444]",,action,0.29455081001472755
3513,76,"(44.0, 96.0]",3.973684210526316,"(3.735, 4.0]",,action,0.27548209366391185
3514,100,"(96.0, 208.0]",3.86,"(3.735, 4.0]",,action,0.27731558513588467
3515,157,"(96.0, 208.0]",3.305732484076433,"(1.014, 3.444]",,action,0.28176951253874327
3516,122,"(96.0, 208.0]",3.8688524590163933,"(3.735, 4.0]",,action,0.27901785714285715
3517,502,"(208.0, 2314.0]",3.7908366533864544,"(3.735, 4.0]",,action,0.3121098626716604
3518,666,"(208.0, 2314.0]",3.045045045045045,"(1.014, 3.444]",,action,0.3289473684210526
3519,289,"(208.0, 2314.0]",3.709342560553633,"(3.444, 3.735]",,action,0.292654375182909
3520,387,"(208.0, 2314.0]",3.7906976744186047,"(3.735, 4.0]",,action,0.30129557095510695
3521,62,"(44.0, 96.0]",4.032258064516129,"(4.0, 4.963]",,action,0.27442371020856204
3522,39,"(19.999, 44.0]",3.8205128205128207,"(3.735, 4.0]",,action,0.2727024815925825
3523,153,"(96.0, 208.0]",3.5751633986928106,"(3.444, 3.735]",,action,0.28145229383619474
3524,90,"(44.0, 96.0]",3.477777777777778,"(3.444, 3.735]",,action,0.27654867256637167
3525,962,"(208.0, 2314.0]",2.8399168399168397,"(1.014, 3.444]",,action,0.36443148688046645
3526,39,"(19.999, 44.0]",3.5641025641025643,"(3.444, 3.735]",,action,0.2727024815925825
3527,112,"(96.0, 208.0]",2.5714285714285716,"(1.014, 3.444]",,action,0.27824151363383415
3528,227,"(208.0, 2314.0]",3.0352422907488985,"(1.014, 3.444]",,action,0.2874389192296637
3529,20,"(19.999, 44.0]",3.75,"(3.735, 4.0]",,action,0.27129679869777534
3530,77,"(44.0, 96.0]",4.233766233766234,"(4.0, 4.963]",,action,0.2755580049600441
3531,114,"(96.0, 208.0]",3.8596491228070176,"(3.735, 4.0]",,action,0.27839643652561247
3532,92,"(44.0, 96.0]",3.5543478260869565,"(3.444, 3.735]",,action,0.2767017155506364
3533,55,"(44.0, 96.0]",4.072727272727272,"(4.0, 4.963]",,action,0.27389756231169543
3534,29,"(19.999, 44.0]",3.9655172413793105,"(3.735, 4.0]",,action,0.27196083763937995
3535,165,"(96.0, 208.0]",3.7636363636363637,"(3.735, 4.0]",,action,0.2824060999717594
3536,57,"(44.0, 96.0]",2.456140350877193,"(1.014, 3.444]",,action,0.27404768429706766
3537,163,"(96.0, 208.0]",3.773006134969325,"(3.735, 4.0]",,action,0.28224668360146765
3538,1078,"(208.0, 2314.0]",4.038033395176252,"(4.0, 4.963]",,action,0.380517503805175
3539,208,"(96.0, 208.0]",4.110576923076923,"(4.0, 4.963]",,action,0.2858776443682104
3540,35,"(19.999, 44.0]",4.228571428571429,"(4.0, 4.963]",,action,0.2724053391446472
3541,22,"(19.999, 44.0]",3.1818181818181817,"(1.014, 3.444]",,action,0.2714440825190011
3542,104,"(96.0, 208.0]",3.605769230769231,"(3.444, 3.735]",,action,0.27762354247640203
3543,29,"(19.999, 44.0]",4.344827586206897,"(4.0, 4.963]",,action,0.27196083763937995
3544,28,"(19.999, 44.0]",3.4285714285714284,"(1.014, 3.444]",,action,0.27188689505165853
